thetaE_s0,mass_s0,z_s0,re_s0,q_s0,pa_s0,x_s0,y_s0,mag_g_s0,mag_r_s0,mag_i_s0,mag_z_s0,SNR_g0,SNR_r0,SNR_i0,SNR_z0,SNR_stack0,best_band0,mu0,if_ring0,if_obs_stack0,if_obs_single0,thetaE_s1,mass_s1,z_s1,re_s1,q_s1,pa_s1,x_s1,y_s1,mag_g_s1,mag_r_s1,mag_i_s1,mag_z_s1,SNR_g1,SNR_r1,SNR_i1,SNR_z1,SNR_stack1,best_band1,mu1,if_ring1,if_obs_stack1,if_obs_single1,vdisp_l,re_l,q_l,z_l,mag_g_l,mag_r_l,mag_i_l,mag_z_l,noise_seed
0.6843842871622852,50108964087.123566,2.08,0.15240679343222277,0.6356645206315932,68.9642077010782,0.005235235022626565,-0.3403939196853783,24.7996,24.9041,24.7745,24.4944,36.91913091224486,23.912580398328362,21.025867863402553,18.054977468608715,48.95780988686642,g,6.891945817540591,True,True,True,0.551403966052087,40372466245.487724,0.7637,0.12778452529689827,0.7879153742698172,59.775320407659656,-0.3096757975584918,-0.012345242977013166,24.4707,24.2987,24.1641,24.2151,34.7253830527812,26.869263985478963,23.26139186509577,14.952097975249181,48.72439397259186,g,3.9290720790222466,True,True,True,168.77561828640452,0.5751352747915313,0.4084365682914125,0.21730317007747357,20.377181513308877,18.852403453340244,18.305332294635054,18.0208661328905,8
1.7875192754072462,950346681918.987,2.9349,0.26232416725931407,0.764523996416358,166.01404352002405,-0.8753406974563619,0.1424857776631906,24.2904,24.1249,24.1381,24.1394,25.26783772588794,23.10281579002501,18.519478699731074,12.189422627975654,39.604240716552404,g,4.349573043208526,False,True,True,1.9351809888546618,1028852028044.1373,4.0527,0.03214385525612639,0.7073081752494517,33.411392110728066,-0.24823379737370382,-0.021516001784303608,27.9018,27.172,27.1369,27.158,14.924484161502114,20.849391061756254,17.166514201801043,10.886799320520371,32.187006964398805,r,23.263576927172874,False,True,True,319.9118777720232,0.7941664204043364,0.8714373623922014,0.6917370873843481,22.565440181398507,20.581648597580564,19.03664203262737,18.36844900762127,12
1.4709927710758333,268920383523.00403,0.597,0.3363154870003198,0.43349792376702134,105.51416148030447,-0.0613083685629568,0.11615494527402986,25.8675,24.4842,23.6202,23.2805,8.451948824860665,17.7810361167322,29.43040332262041,26.78587271210723,43.066227383971075,i,11.84497586758909,True,True,True,1.4796103290573477,270495807306.8515,0.6047,0.020773986173257618,0.7599078153699865,15.884623637813933,-0.40199135990148177,-0.09423872083790473,26.3729,26.2855,26.2785,26.3495,25.51632364100874,17.894533119125818,13.172416922249514,7.832806502694913,31.7212821657886,g,7.19957770984533,False,True,True,281.0104948097166,1.9276397958378257,0.7847856367836893,0.19003975259293573,17.648415946277304,16.232417832173248,15.722346262531996,15.430714361152344,0
0.759908526163318,169668352057.17416,1.6334,0.07158339821786541,0.49464360030663634,121.64569744299855,-0.09454976918130482,0.30196818683328136,25.579,25.6787,25.6968,25.6549,26.16506761156069,18.98201114773602,14.813586017563726,10.086466187624826,35.027536568985525,g,6.29367283359205,False,True,True,0.7963688120018207,177809011624.4321,1.8098,0.41448059052061115,0.7122643434258578,113.45768743622496,0.4773937416866266,0.07963441656031084,22.9067,22.966,23.0278,22.9565,49.09193997264184,36.73729131977399,27.946170283062486,19.651816992123994,66.51494553170382,g,3.1247742413580055,True,True,True,218.1909610368234,0.6827559365244321,0.6685834765676408,0.5515558156221998,23.166067497688616,21.32539151158599,20.09101719710281,19.53908750544564,21
1.0552432178200555,283572982199.3451,2.3386,0.15405019693533337,0.5431036736655834,37.66491507182528,0.35239962395209085,0.5933694287708611,24.3819,24.3473,24.4804,24.3051,31.362398632340096,25.54788901744462,18.48327110350521,14.268653887074153,44.717665749883366,g,3.3994713214888796,False,True,True,1.1006809685164698,295783360102.5838,2.74,0.16493799968017123,0.6315143753949379,127.56204247634949,0.00022395957641064792,0.030986136784214358,25.7735,25.7219,25.7773,25.8251,32.28323836007387,26.50438497408654,20.393776299588282,12.837143927695411,46.0884927539375,g,20.041867533732958,False,True,True,239.68762880337056,0.44264256223550924,0.8970615846786156,0.548640899322193,22.768707316291657,20.92817687974311,19.70127959792555,19.15061377676128,7
1.180495215273344,282112253537.0941,2.3972,0.039262458421896844,0.6686927191747803,122.34782934820974,0.005782658915997059,0.7192284271114872,27.3667,27.2297,27.6149,27.1999,21.08101343511358,17.641431120539018,9.902459533837566,9.09251804693746,28.76306207595735,g,18.811865772758843,True,True,True,1.212489304965454,289758133525.5354,2.7501,0.01984416214831595,0.5548924685421175,52.84778334928067,0.3526518466833358,-0.0758820527848408,26.7023,26.7253,26.7553,26.8123,41.425428165838525,31.713929533238517,24.637936596908304,15.225032578222493,57.37915238124887,g,18.111097953774003,True,True,True,240.64135663572225,0.9043806642136761,0.416419035954429,0.4352202164997582,21.51100364686993,19.59469388831102,18.773011336151775,18.286808780810617,10
1.0809006318052368,373472036361.55896,2.234,0.013834667458625417,0.49604270362889025,88.59300831147996,-0.12465307044064343,-0.0765617439477478,27.5693,27.7083,27.8968,27.5611,20.116461886980325,13.586068437807235,8.738592784686547,7.077343858566044,25.138485771367954,g,12.901208364852172,True,True,True,1.2151202454067456,419847504130.2274,3.179,0.028737101173822503,0.5601653842997099,149.49486172795025,-0.14059027614573016,0.7813679625824502,26.4477,25.9961,26.0013,26.1765,18.92108151816548,20.97013702404339,17.396988778351506,10.182678279415681,34.17295936222099,r,4.057030039389308,False,True,True,259.20773377611454,0.6452654916941807,0.5271158178929476,0.6748765569066021,23.480759508024413,21.52593962596408,20.006769736796358,19.3657284282749,17
0.8935239181999005,96023162582.3312,2.6812,0.2673939917771861,0.945788698091189,151.63780464757826,-0.17851936251393646,-0.23610476764071414,23.8469,23.85,23.829,23.8992,43.03848728838747,30.15402794968903,24.129930605764113,15.172068305006784,55.07366005464848,g,5.791497110363373,True,True,True,0.305743627622877,32856949283.337627,0.3639,0.10814810252731327,0.8714005290700944,90.45165005081233,-0.06486524994014899,0.11500064937248636,24.6795,23.7715,23.4981,23.3382,31.75953077683674,39.687894144778845,37.250744354588484,28.659121210773005,68.18286141123698,r,4.870918799185655,True,True,True,193.1001602426131,0.8012863648451598,0.5772022711245047,0.2530963621080553,20.39693111390317,18.765424243826942,18.18510158387585,17.891254120996763,5
1.0019945143673332,185406637693.53232,0.9959,0.03710395297724972,0.5755035949655194,33.90841738356844,-0.2355299073420872,0.40295736971564927,25.6515,25.6172,25.2207,24.7874,26.808039373238262,19.90084040170551,21.082543144858704,19.651027174583714,43.06844333708557,g,3.8205209446941497,False,True,True,1.258329607481704,232838262373.83545,2.4373,0.02478206164388183,0.6730180057920406,39.62465233924016,-0.24342760857478682,-0.0004627240807722611,26.9317,26.9879,27.2505,27.1876,49.08166816098982,34.384981535964286,21.270293202703396,14.341925926932586,60.02089138445145,g,36.119532985830766,True,True,True,235.65506773622394,0.7896833721015027,0.6811676887382188,0.3105702485607902,20.174410563471476,18.34224395956676,17.704748199372283,17.364584544055386,5
2.4976289076158245,889068044603.8425,2.2646,0.03795582114175488,0.8523172767127254,17.698445242209996,-0.05949650665472834,-0.6131726525484732,27.2675,27.4273,27.629,27.5673,21.9559108396718,13.014175003169173,8.155632319719798,5.496097944569255,23.602943716230733,g,23.681319723245302,True,True,True,2.0392288086002766,725893732184.8702,1.0012,0.4151885412938297,0.8015585972584631,139.02148656794012,-0.25672949872434975,-1.3894571802048166,24.154,23.8739,23.3813,22.8259,17.17915787233866,15.705493847252184,19.24101212126353,21.043056225961877,36.54796230648373,z,3.7026330026422136,False,True,True,331.8709934705519,1.400501568913543,0.6412272457329515,0.2971235858660486,18.387715853846597,16.61377525892059,15.983785148434425,15.658203240177123,22
0.775480401330643,228896271598.63635,1.0634,0.055325503321571795,0.43453074545979,14.200230078499914,-0.017522799128786914,0.6779322720669245,25.2154,24.7494,24.5627,24.3079,41.207525929019226,45.77415012982317,42.75292928112476,35.08850559246618,82.27294288894997,r,5.2177441801923425,False,True,True,0.7386862832346701,218035859866.14542,1.015,0.10940711350727651,0.7141915231696092,148.29145201718018,0.021843188256902422,0.19527005379208742,26.2951,25.556,24.8725,24.1895,15.194884853402367,21.44767917472944,29.332398717139906,33.914286977950496,50.8017188222039,z,8.579319975304868,True,True,True,252.8132196706527,0.750507449924813,0.44247878853318434,0.534880949544231,22.313786975017496,20.4734266316612,19.2834450077903,18.739898683171493,11
1.8669479667510092,575535561022.8103,0.9757,0.026540765071254704,0.28881588489225674,178.29677457496308,-0.1647366681898258,0.43812523004995146,26.2254,26.0483,25.5753,25.098,29.653370888347613,22.652534012857164,24.565126948117932,23.63335622346675,49.23335681087724,g,8.545982225415548,False,True,True,2.2415361171581103,691012159801.4204,2.0239,0.1567948990682609,0.7223415588447335,82.99369940244782,-0.08715606130019078,-0.326226755056252,24.7709,24.8791,24.9237,24.8702,47.87127361562915,30.120257206068437,22.384878954633333,15.637862223705111,56.200878509688145,g,16.74903234039548,False,True,True,314.82538682853004,1.5062779017804762,0.8957032456973306,0.2813035330850024,18.348105481252894,16.63491949955473,16.02091286793382,15.708408437031903,0
1.340329844873478,256959783691.6881,1.6773,0.06021124461433838,0.6926831515520981,154.1053169950633,-0.23382053985629467,-0.9009095020188808,25.2681,25.3376,25.3421,25.2504,27.125938323999332,20.087348274365365,16.236804699576993,11.68765651902247,37.85094484175849,g,3.2811968065084463,False,True,True,1.4210792915166925,272440570321.9542,2.4448,0.24893339408814,0.4266473844752051,92.50039965820552,0.056962888723106946,0.3564561398919473,24.1672,24.2417,24.3071,24.3921,51.236346443814305,34.384469317222134,25.553380416000266,15.813734662044018,62.22800824245989,g,10.148806381556327,True,True,True,247.6502785196831,0.825211301232363,0.5379952921982469,0.28330221670671124,19.683219545874945,17.96292322315962,17.346315055302405,17.032623543402522,5
0.916508025042867,270079022907.6869,0.6639,0.012308012450229399,0.7288160490076427,179.63375745061987,-0.038896709656384934,0.3731322270925511,26.9501,27.3605,27.5812,27.8008,24.352479969951574,13.542660648690843,8.423096329804597,4.202936695801525,26.51731984863917,g,7.43007383486975,False,True,True,1.6872183492729589,497193991489.87024,2.2335,0.059207452770436396,0.6656605731351588,132.0233667877136,0.15671023716785343,0.15428150900208668,25.1864,25.2223,25.2996,25.1851,51.05640405472753,38.370617391923645,29.03180549333706,21.107825423949127,70.10349328537386,g,11.73647872404924,False,True,True,281.4055071926791,1.0267610750434903,0.8143922059842261,0.3672123104172345,20.18116792608425,18.21511883397707,17.54560730915463,17.137850586091044,4
1.2408990510514362,210665990907.98605,0.6395,0.2257061637954845,0.23863574024550505,82.81538665583476,-0.4931493989091143,0.3697104821508711,24.8456,24.0962,23.4979,23.3248,13.956574130860751,17.219991750665145,22.39423361298996,17.459119108883442,35.829934119886886,i,3.548957209783961,False,True,True,1.5759285617742813,267543561891.73593,1.4972,0.041399649829114996,0.6864157246613499,145.46927073249083,0.5964771461247111,0.11394004507253284,25.3099,25.157,24.7772,24.6216,38.22402845878835,30.64934518878764,32.3272983926713,24.559873198157046,62.35575417028136,g,5.23581650885299,False,True,True,260.6654192544101,1.281838295922591,0.760269583666348,0.20945954021677735,18.41700702517713,16.921477290915206,16.385748032909497,16.098283329340667,4
0.8052677327609034,123181833925.45433,1.9544,0.056484292036648016,0.565168096525714,127.71696760086046,0.0047272698356288795,-0.058769524256861466,26.8326,27.1526,27.0942,27.0717,30.961747550474573,17.465877333628825,14.365416192759387,9.439634653657864,35.81053029620743,g,29.092153282043224,True,True,True,0.7691289229150614,117653678888.82893,1.644,0.2957446229436111,0.3014073920189918,80.47916002738383,0.25661327562361946,0.49058206582054675,24.1977,24.42,24.0169,23.9897,22.210465357216872,13.500646133134204,15.457042606059094,10.406871260736144,30.391093551760086,g,3.695393031117117,False,True,True,199.13582342560773,1.1615358696627787,0.8806381865809959,0.38890514088303024,21.950722479960888,19.995360196415763,19.2922836032133,18.857539256850323,21
1.349809261331849,796351293277.9677,1.9792,0.15837489728919313,0.8323645104996902,15.426312502747418,0.4014166273955067,0.09868490831106837,25.2267,25.2748,25.3518,25.2844,22.480213759946675,17.087115257461686,13.075149082683646,8.945739159424164,30.828032038349523,g,7.322814061998711,False,True,True,1.356778285494006,800462830784.3431,1.9937,0.7810171892501143,0.7663562156198632,93.52382161269894,0.45104808031213317,-0.31738944748558745,23.0954,23.4493,23.2166,23.0173,32.541841735684756,18.546271847038675,18.674538230654978,14.3980461258538,41.821647967830685,g,4.142401576129592,False,True,True,325.75929168952104,0.9152816975963546,0.9072117308265631,0.8335002746380101,23.93364884477882,21.28880551195137,19.996464403806957,18.886325471494114,14
0.6438617413886245,185009812322.87302,0.7331,0.10405543619117827,0.709448576319772,124.3729356136515,0.11084724101541708,-0.19607644226872442,25.7766,25.3526,24.625,24.4094,17.779839399649518,17.637834798028937,24.274764344029013,18.802340669899618,39.409278833459325,i,6.934423367424576,False,True,True,1.2168579784006823,349656846704.3232,1.6453,0.06369309187394044,0.6626661587577436,81.62989574427067,0.0076947559707844174,0.8307767001235921,25.5784,25.644,25.6199,25.5423,21.181354081959903,16.29155727112537,13.750231514969578,9.792674132906512,30.83908438591893,g,3.21544948777573,False,True,True,260.3068361209702,0.43695066448469866,0.8589456737042896,0.4563636605794182,21.390325922213723,19.485356739057064,18.586965347721584,18.08533486137856,10
1.321937883054881,218363867630.36374,1.5386,0.10637732405351577,0.8299646812629214,157.97377635061295,-0.4905311821950595,0.4571063191527555,23.8118,23.8555,23.5587,23.5077,55.88815189781628,40.236029970130836,40.975206176256,29.407489300158712,82.4087657107357,g,3.2829856442182535,False,True,True,1.104463565229398,182440445085.79935,0.8093,0.09470281355606922,0.5792649278936013,123.26762005468126,-0.05037815656066778,-0.09870163731551454,26.0898,26.2145,25.9695,25.9396,24.54428687866485,14.155318897617734,13.29231483040576,9.039491792712305,29.261463850231447,g,16.67619128158563,True,True,True,242.73566293489935,1.6741477201262975,0.6580954236141017,0.24379406476028848,19.16514702586365,17.558455073330034,16.98529754250005,16.69820333132712,12
1.4447798679405697,447155239450.62787,1.8531,0.2425033885234206,0.8125438777043559,145.89168968614402,-0.24256559959145568,0.21565487786213788,23.6102,23.6171,23.6873,23.6068,70.4383187154135,53.44171925539958,40.16912846558417,28.361069143654408,95.515889806881,g,9.10401756773431,True,True,True,0.9952023681165825,308012288301.9765,0.9049,0.043536987665100405,0.4170059879708018,48.0289410253207,6.450959347300345e-06,0.19926901641859046,27.8897,26.8116,25.7981,25.3335,14.069582420692969,23.936407975072747,41.26995874716468,39.02376767051284,61.30606203680116,i,22.800630607098068,True,True,True,274.4560731544914,1.1451780724087792,0.723782406217482,0.43195412400860517,20.885377074004293,18.96692131689216,18.155733090452948,17.67285242923357,18
0.9749574450356413,355664794661.51465,1.779,0.11338510751329421,0.6557539713259011,26.288691618876207,0.032920162301056134,-0.34336838212904375,25.9406,26.3166,25.9387,25.8799,20.813960328478768,11.803071221977582,13.041160564325097,8.90204807083543,27.248478205718136,g,8.495194078597038,True,True,True,1.008183832411646,367785791637.95056,1.881,0.32858758287183315,0.7178290676277488,59.27407304547174,0.5871465143654148,0.26975584118982404,23.8173,23.9178,23.8532,23.6874,26.744814483595366,19.30273269586897,16.402797402367106,12.456829012824723,37.23188144339857,g,3.293787998931003,False,True,True,264.45382318730685,0.6434983089380121,0.6221633623191096,0.6988348022965732,23.601351632111406,21.597234188713667,20.04587612910151,19.366657812491525,4
0.8437950082893405,181103240606.54453,0.6188,0.05478741612348805,0.5930443471681776,17.603022726498438,0.15444596628348398,0.05488823075235539,26.964,26.0608,25.4194,25.1899,15.960892206700462,21.407135211301775,27.269817316132276,21.78580222400786,43.731452426701914,i,12.61286155365723,True,True,True,1.0453300820218567,224358598353.7215,0.8144,0.18250994020291716,0.282832479111368,39.28702400612097,0.5659540490222991,0.2661092623807842,24.5819,24.5072,23.9047,23.7994,21.790894823930525,15.583077367121282,20.334751022545316,14.820495654510552,35.67804144497497,g,4.053566548271627,False,True,True,253.6793406939271,0.9693512629241616,0.5678967227953322,0.3110029032702754,19.992613705019757,18.158497915710427,17.52071131395207,17.180206730557202,8
0.9521270704722021,410839111959.70496,1.5203,0.021912667964639358,0.958732058821826,59.990268520728435,0.01328723839890003,0.03383074971228001,26.842,26.9316,26.9048,26.9385,63.76914228283768,47.3327835587795,38.43369801458813,24.056622876338885,87.96161363302838,g,58.681111813680666,True,True,True,1.1069303087456963,477636104622.9083,1.8493,0.09111372566704262,0.7495787800429957,62.13198579495494,0.23538900734786597,0.4770677474438489,25.3175,25.3708,25.434,25.3374,25.100475578415164,19.248865227551736,14.778559732005366,10.500821996232174,34.94547035664441,g,4.384279714555894,False,True,True,284.73463670674647,0.587855746254027,0.9387876134931198,0.7359186201150634,23.65447375230151,21.48558930477699,19.965594807286525,19.207055864786078,0
2.049513632969086,490912234364.67474,0.8499,0.26172200716010235,0.5360852969082749,113.00494108587172,0.1055264319986565,-0.3690174334473108,24.4882,23.9718,23.1435,22.7258,34.05887193566074,33.826227274270295,53.94807724174262,52.502876424602725,88.14980623266908,i,12.750896655222792,True,True,True,1.976667565445557,473463691843.46716,0.7607,0.07155569729875197,0.6924290222740572,37.72765809315093,0.7754930254949313,-0.34985504767028197,25.256,24.9107,24.1861,24.1274,24.927892217758252,21.93354729955222,30.74373615218215,21.658706946352314,49.638826002907564,i,4.079947707344475,False,True,True,314.4375768510727,1.7681782244553625,0.695960827440756,0.2013142882105503,17.35208192531222,15.889002251171561,15.364117567405735,15.075058399654779,1
1.527660634909743,658994474541.5574,1.3303,0.8208084056570438,0.8765459628155154,150.76124160539595,-0.7603431425364164,-0.2985688407295649,23.2798,22.9591,22.7421,22.4897,21.54867015960154,21.43654359007964,20.223730452551365,16.505178542364316,39.60598425251572,g,3.58580507105858,True,True,True,1.8910158018474021,815736778320.4259,2.3188,0.2188513395798558,0.5258795752201482,74.83174388131681,0.40257102009564266,0.5545875387376752,24.1507,24.1862,24.2431,24.2923,33.479669297357056,25.15239400139946,19.051309711632772,11.97909731076094,44.59312179749087,g,5.4520439992678895,False,True,True,312.90298144911225,1.2206695848601665,0.674750464881659,0.4890132277143873,20.756578129139914,18.88574594711109,17.85680088365024,17.338094620205027,14
1.241079049966216,603458589731.8295,2.8963,0.13468607991858123,0.7976768663117674,149.54126651538013,-0.03609778364811171,0.49844510940657233,25.7789,25.2761,25.4699,25.7619,16.493264661938557,20.118111670865062,14.114017260797532,7.126750977841335,29.29293569167618,r,6.501645637706859,False,True,True,1.0350941879567814,503301122455.50836,2.118,0.19850938501805165,0.8447192420483219,177.29811467942005,-0.1773523099167282,-0.25586309463616175,24.853,24.8614,24.8809,24.716,25.55069528812871,20.11609878388996,16.3168590927577,12.265820688171296,37.168091026338416,g,7.057724117528852,True,True,True,291.6502880840728,0.6269276468414645,0.7605049361647758,0.9143079614132383,25.170888596791,22.385772912154792,21.140584682811493,19.88830761214245,19
1.3208334577457705,415407226913.1485,0.9892,0.5125156014432286,0.3802367419122368,97.62723136025528,0.03861086403127359,0.17537630024613485,24.5793,23.8764,23.3192,22.7938,19.496728959142033,25.483630807299058,32.6184989887751,34.16552402538227,56.52359793219869,z,7.5352867055661985,False,True,True,1.4654162296328588,460879067421.74347,1.2105,0.4345741473287641,0.815289999266991,30.3609671977805,0.12573528819709873,0.5337286170306227,26.4295,24.5898,23.3538,22.6036,2.7810811323466442,10.487479496931487,25.031585198092582,32.076185304408575,36.642400505821506,z,5.79198059709093,False,True,True,288.2941578548044,0.9042441609135181,0.8535588698213461,0.3770728551475236,20.196313453717693,18.233971141017804,17.55222686293845,17.130665128384457,27
0.5247424589654682,96023363073.81139,0.8825,0.09346568168373036,0.5972062225378452,59.97762675002599,-0.10291680975870297,0.03533620355297417,26.5248,26.0299,25.2938,24.8578,13.606142719704353,15.061666642397894,21.72393510099431,20.487565569267023,35.78658747994559,i,8.954274888232234,True,True,True,0.8968077326578761,164108112559.03296,2.8567,0.3836774652846531,0.34527205847383047,15.783701442870088,-0.388194394286866,-0.327715992188079,24.2783,23.7972,24.0577,24.3442,18.60297087784939,21.816160996607728,13.848435525279932,6.992433493224688,30.694147818416134,r,3.9401175852553547,True,True,True,207.84268035442787,0.942721870607236,0.7560279703337978,0.4554918635431104,22.471336229192474,20.56588461780372,19.6708847781206,19.169778134614827,1
0.9333867170438053,237949964266.91376,1.8437,0.23930129922675145,0.8911878893719275,78.79793044441494,-0.396066370552991,0.3092514950036147,24.4805,24.5332,24.5911,24.4773,21.857800980600995,16.228672555526188,12.232640388026702,8.856177487350045,29.387340516828154,g,3.9537839819846363,False,True,True,1.1590233511944195,295471919586.2388,4.6666,0.03429539141700828,0.9626933131479904,70.13746283408534,-0.4155510993761194,0.23094508378878778,28.5335,25.3153,24.9292,24.9245,3.420049829076607,32.94731834182108,35.76633701536254,24.471102793199783,51.63398776876839,i,4.48176712758885,False,True,True,234.12511205859377,0.6780338601901628,0.8201180998221289,0.5423871856081235,22.713455841807505,20.873164693925247,19.662925658164983,19.115262037467456,0
1.2343123453062155,834049999280.7537,1.4874,0.013679390848468377,0.7203506056513528,130.85399762617294,0.2569580812625907,0.048536561198347886,27.2662,27.3185,27.16,26.9858,21.35586283436405,15.75039641094395,13.704863897497555,9.65488248465123,30.373728375926206,g,9.609214099577912,False,True,True,1.5047248815996828,1016773259368.6372,1.8266,0.01249084455950627,0.7276667567560806,172.39987272376476,-0.020645569841214132,0.24243784025544185,26.3617,26.4167,26.4748,26.3778,53.188043436355656,42.168358863467766,33.434275810816246,24.022481524503128,77.79170969526415,g,18.63634470389921,False,True,True,350.02503273585626,1.0760134482061081,0.8543858165748692,0.8134259496926431,23.251103135144383,20.70539666659111,19.37679588612272,18.340210460424345,8
0.275839212448395,50900705784.82184,1.183,0.03205426129940824,0.4939214501765231,83.14072809841547,0.04708367786879419,0.009911291129615704,26.3352,26.2641,26.0069,25.3816,34.0718411930433,28.20661250339617,26.83928253886127,28.13776166000354,58.12601412389982,g,11.086005673942298,True,True,True,0.42027767285699225,77553985106.54298,1.6773,0.10720657948143683,0.5585947918592578,108.59743742149182,-0.17482066373306168,-0.1690027264372791,25.2681,25.3376,25.3421,25.2504,20.271717334343393,15.123192035676023,12.115359387156882,8.466062171504271,28.02785395204859,g,3.410425769773909,False,True,True,184.97153346001178,0.35838975457019556,0.7912150889848834,0.762776098780209,25.929831716873075,23.62756325222089,22.168732264949465,21.330249185821685,16
1.1351984754979383,419319264139.03815,0.7746,0.1043018355558569,0.6759771108636676,117.15657291742458,0.22112467219952864,-0.5135918552498309,25.3501,24.8521,24.0302,23.7832,18.450399390486194,19.61327334829864,30.545312836048005,25.323810042373577,46.70041754200819,i,3.904227885141829,False,True,True,1.4417895784588672,532567791563.95557,1.0335,0.16918389112879545,0.37154344868178935,165.307421204438,-0.23776132669460928,0.5506227885094892,24.6886,24.6144,24.2576,23.7152,27.505427445018167,20.90435006386411,22.177682694297506,23.190908293408626,46.27762588889182,g,5.3853168366148205,True,True,True,305.4738321970406,0.9635000917068514,0.5550748414668767,0.4056949622676289,20.086090479635555,18.1449328623268,17.40686645936885,16.95275485818088,14
2.0971148752331947,903535010140.8296,2.5959,0.2407194570991227,0.5659944189891504,101.32704425804963,0.28031586382242374,0.3023416022770289,24.9562,25.006,25.0554,25.1435,26.058621824665522,18.79955139687914,14.234399632094407,8.582116472504989,33.44998478215039,g,9.84906397261613,True,True,True,1.8393752282936338,792488735441.4836,1.6117,0.10261415663133801,0.6702480398646236,79.47341237693817,0.35066419221031236,0.1586372920033414,24.7125,24.7884,24.7706,24.6762,64.04946756563,47.184693109770585,38.317462705197016,27.376008125431852,88.43409481146158,g,11.38139638396903,True,True,True,320.0432308010746,0.9409442835516348,0.4726531598988031,0.4498854893864152,20.2125793529512,18.30420763297852,17.430361112193626,16.933094057371452,17
